shipment_id,ship_date,delivery_date,carrier,mode,origin_city,origin_state,destination_city,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost,customer_segment
SHP001476,2025-11-04,2025-11-06,Old Dominion,Air,TXCity3,TX,FLCity1,FL,1548,2,2,0,2801.31,Healthcare
SHP001477,2025-06-14,2025-06-16,FedEx Freight,Air,NJCity2,NJ,GACity2,GA,283,3,2,0,531.67,Healthcare
SHP001478,2025-09-12,2025-09-20,XPO,FTL,TXCity3,TX,OHCity2,OH,1567,7,8,1,1901.11,Consumer
SHP001479,2025-09-10,2025-09-20,AIT Logistics Partner,Ground,CACity1,CA,FLCity1,FL,1667,7,10,1,2409.75,Consumer
SHP001480,2025-06-02,2025-06-07,AIT Logistics Partner,Air,PACity1,PA,AZCity2,AZ,1039,2,5,1,1071.53,Consumer
SHP001481,2025-10-04,2025-10-08,FedEx Freight,Intermodal,TXCity3,TX,NJCity1,NJ,1952,4,4,0,3652.43,Healthcare
SHP001482,2025-06-23,2025-07-01,XPO,LTL,FLCity1,FL,ILCity2,IL,1077,7,8,1,1787.18,Retail
SHP001483,2025-04-25,2025-04-29,FedEx Freight,Air,NCCity2,NC,PACity2,PA,1053,4,4,0,1897.45,Industrial
SHP001484,2025-02-06,2025-02-12,Old Dominion,Intermodal,PACity1,PA,NCCity3,NC,679,6,6,0,1084.94,Healthcare
SHP001485,2025-08-11,2025-08-18,DHL Supply Chain,Air,TXCity3,TX,AZCity2,AZ,1301,5,7,1,2466.08,Healthcare
SHP001486,2025-02-16,2025-02-19,Old Dominion,LTL,AZCity3,AZ,OHCity2,OH,1149,4,3,0,1493.84,Industrial
SHP001487,2025-01-29,2025-02-04,XPO,Intermodal,NJCity2,NJ,CACity3,CA,1239,7,6,0,1208.45,Healthcare
SHP001488,2025-07-30,2025-08-03,Old Dominion,LTL,NJCity2,NJ,CACity2,CA,1953,3,4,1,1818.94,Healthcare
SHP001489,2025-11-03,2025-11-07,DHL Supply Chain,LTL,NJCity3,NJ,FLCity2,FL,635,2,4,1,1098.2,Industrial
SHP001490,2025-06-29,2025-06-30,DHL Supply Chain,Intermodal,TXCity1,TX,AZCity1,AZ,751,2,1,0,1198.16,Manufacturing
SHP001491,2025-08-13,2025-08-19,Old Dominion,FTL,OHCity2,OH,FLCity1,FL,1864,7,6,0,2524.67,Consumer
SHP001492,2025-12-23,2026-01-01,Old Dominion,LTL,TXCity2,TX,GACity2,GA,1939,6,9,1,3523.96,Consumer
SHP001493,2025-03-23,2025-03-30,DHL Supply Chain,Intermodal,NJCity1,NJ,TXCity3,TX,1835,6,7,1,1758.11,Consumer
SHP001494,2025-10-21,2025-10-23,XPO,LTL,TXCity1,TX,PACity2,PA,2262,2,2,0,3795.12,Retail
SHP001495,2025-08-07,2025-08-10,AIT Logistics Partner,Ground,FLCity3,FL,NJCity1,NJ,192,3,3,0,283.21,Healthcare
SHP001496,2025-02-23,2025-02-27,XPO,Intermodal,ILCity1,IL,OHCity1,OH,2339,2,4,1,2296.59,Retail
SHP001497,2025-08-30,2025-09-05,DHL Supply Chain,Intermodal,GACity3,GA,PACity2,PA,1442,5,6,1,1729.98,Consumer
SHP001498,2025-10-21,2025-10-26,FedEx Freight,Ground,FLCity1,FL,AZCity3,AZ,1510,5,5,0,2292.92,Industrial
SHP001499,2025-01-20,2025-01-27,UPS Supply Chain,Ground,PACity1,PA,AZCity2,AZ,1636,7,7,0,2318.95,Industrial
SHP001500,2025-04-06,2025-04-14,UPS Supply Chain,Intermodal,AZCity3,AZ,PACity2,PA,1059,7,8,1,927.09,Industrial
SHP001501,2025-09-26,2025-09-29,XPO,Ground,GACity2,GA,NJCity2,NJ,1174,3,3,0,2050.3,Healthcare
SHP001502,2025-11-23,2025-11-29,Old Dominion,Air,CACity2,CA,GACity1,GA,926,4,6,1,1562.47,Consumer
SHP001503,2025-04-20,2025-04-30,FedEx Freight,Air,FLCity2,FL,GACity2,GA,226,7,10,1,389.22,Consumer
SHP001504,2025-01-04,2025-01-13,XPO,FTL,PACity1,PA,OHCity3,OH,547,6,9,1,1082.88,Industrial
SHP001505,2025-05-30,2025-06-04,UPS Supply Chain,Air,TXCity2,TX,ILCity1,IL,770,5,5,0,811.66,Manufacturing
SHP001506,2025-11-06,2025-11-12,XPO,Air,OHCity1,OH,CACity3,CA,1617,6,6,0,3075.74,Industrial
SHP001507,2025-07-04,2025-07-12,FedEx Freight,LTL,NCCity2,NC,TXCity3,TX,1718,7,8,1,3196.6,Industrial
SHP001508,2025-10-29,2025-11-03,Old Dominion,Intermodal,ILCity1,IL,CACity2,CA,1041,5,5,0,1059.33,Retail
SHP001509,2025-03-17,2025-03-22,FedEx Freight,Ground,ILCity1,IL,NCCity3,NC,84,5,5,0,71.33,Industrial
SHP001510,2025-06-03,2025-06-09,Old Dominion,Air,CACity1,CA,FLCity2,FL,639,5,6,1,1029.25,Consumer
SHP001511,2025-01-05,2025-01-09,FedEx Freight,Intermodal,PACity2,PA,OHCity3,OH,1462,4,4,0,1810.58,Consumer
SHP001512,2025-03-25,2025-03-28,DHL Supply Chain,Air,ILCity3,IL,ILCity1,IL,431,2,3,1,688.3,Healthcare
SHP001513,2025-03-13,2025-03-15,UPS Supply Chain,Air,PACity1,PA,FLCity1,FL,1979,2,2,0,2188.59,Retail
SHP001514,2025-03-17,2025-03-20,UPS Supply Chain,Air,PACity2,PA,CACity1,CA,2501,4,3,0,2909.88,Healthcare
SHP001515,2025-06-26,2025-07-02,DHL Supply Chain,Intermodal,NJCity3,NJ,GACity1,GA,1225,5,6,1,1548.17,Healthcare
SHP001516,2025-11-09,2025-11-15,AIT Logistics Partner,Intermodal,AZCity2,AZ,NCCity3,NC,2183,7,6,0,3289.36,Retail
SHP001517,2025-02-28,2025-03-07,AIT Logistics Partner,Ground,TXCity1,TX,CACity3,CA,2537,5,7,1,5152.98,Retail
SHP001518,2025-03-22,2025-03-28,DHL Supply Chain,LTL,TXCity1,TX,AZCity2,AZ,1314,3,6,1,2196.81,Manufacturing
SHP001519,2025-05-31,2025-06-03,UPS Supply Chain,Air,NCCity2,NC,TXCity2,TX,1504,2,3,1,3026.21,Healthcare
SHP001520,2025-02-14,2025-02-20,UPS Supply Chain,LTL,GACity2,GA,NJCity1,NJ,507,3,6,1,412.07,Consumer
SHP001521,2025-03-26,2025-03-31,DHL Supply Chain,FTL,FLCity3,FL,NCCity1,NC,673,6,5,0,1158.25,Consumer
SHP001522,2025-06-02,2025-06-06,Old Dominion,Ground,PACity2,PA,AZCity1,AZ,953,4,4,0,1783.65,Consumer
SHP001523,2025-11-15,2025-11-21,Old Dominion,Air,OHCity1,OH,TXCity1,TX,161,3,6,1,175.9,Industrial
SHP001524,2025-06-24,2025-06-27,FedEx Freight,Intermodal,NCCity2,NC,PACity2,PA,1571,2,3,1,1859.16,Consumer
SHP001525,2025-05-07,2025-05-14,AIT Logistics Partner,Intermodal,GACity2,GA,CACity1,CA,815,7,7,0,707.5,Healthcare
SHP001526,2025-03-23,2025-03-31,Old Dominion,Air,AZCity2,AZ,GACity2,GA,1112,5,8,1,1067.13,Consumer
SHP001527,2025-11-18,2025-11-26,XPO,FTL,CACity2,CA,NCCity3,NC,1420,6,8,1,1505.38,Retail
SHP001528,2025-03-21,2025-03-26,AIT Logistics Partner,Air,CACity2,CA,NCCity2,NC,1558,5,5,0,1726.82,Healthcare
SHP001529,2025-10-11,2025-10-18,Old Dominion,LTL,GACity1,GA,NCCity1,NC,390,4,7,1,787.03,Retail
SHP001530,2025-12-14,2025-12-17,DHL Supply Chain,Ground,CACity1,CA,OHCity1,OH,2577,2,3,1,2729.63,Retail
SHP001531,2025-04-11,2025-04-16,Old Dominion,FTL,NJCity3,NJ,OHCity3,OH,2318,4,5,1,4047.63,Healthcare
SHP001532,2025-03-12,2025-03-15,UPS Supply Chain,FTL,GACity1,GA,NCCity2,NC,1548,3,3,0,2473.76,Manufacturing
SHP001533,2025-05-22,2025-05-28,Old Dominion,LTL,ILCity3,IL,CACity1,CA,1683,5,6,1,2632.06,Retail
SHP001534,2025-10-04,2025-10-09,UPS Supply Chain,Ground,GACity3,GA,AZCity1,AZ,1248,4,5,1,1302.04,Industrial
SHP001535,2025-05-14,2025-05-19,DHL Supply Chain,FTL,AZCity2,AZ,ILCity2,IL,1336,3,5,1,2123.23,Industrial
SHP001536,2025-04-03,2025-04-08,DHL Supply Chain,FTL,ILCity2,IL,FLCity2,FL,282,5,5,0,337.76,Retail
SHP001537,2025-03-10,2025-03-15,XPO,Ground,FLCity2,FL,NCCity1,NC,96,3,5,1,117.25,Retail
SHP001538,2025-05-21,2025-05-29,DHL Supply Chain,FTL,GACity1,GA,TXCity1,TX,384,7,8,1,525.97,Consumer
SHP001539,2025-03-02,2025-03-07,AIT Logistics Partner,Air,TXCity2,TX,AZCity3,AZ,684,5,5,0,563.76,Manufacturing
SHP001540,2025-01-22,2025-01-25,AIT Logistics Partner,FTL,NCCity3,NC,TXCity2,TX,878,3,3,0,1422.57,Healthcare
SHP001541,2025-01-02,2025-01-11,AIT Logistics Partner,LTL,OHCity2,OH,PACity1,PA,1433,7,9,1,2518.65,Manufacturing
SHP001542,2025-06-01,2025-06-05,DHL Supply Chain,Air,OHCity2,OH,ILCity1,IL,1352,5,4,0,1516.25,Consumer
SHP001543,2025-04-16,2025-04-20,DHL Supply Chain,FTL,FLCity3,FL,PACity2,PA,1867,2,4,1,3782.01,Healthcare
SHP001544,2025-12-19,2025-12-20,FedEx Freight,FTL,GACity1,GA,TXCity2,TX,1019,2,1,0,1374.59,Retail
SHP001545,2025-02-18,2025-02-22,DHL Supply Chain,Air,FLCity3,FL,ILCity1,IL,1150,5,4,0,1431.68,Consumer
SHP001546,2025-12-04,2025-12-10,UPS Supply Chain,Intermodal,FLCity1,FL,CACity3,CA,989,3,6,1,2062.31,Consumer
SHP001547,2025-10-07,2025-10-12,UPS Supply Chain,Air,ILCity3,IL,CACity1,CA,2023,3,5,1,2925.19,Retail
SHP001548,2025-03-10,2025-03-12,AIT Logistics Partner,Air,TXCity2,TX,AZCity3,AZ,469,2,2,0,924.47,Retail
SHP001549,2025-01-29,2025-01-31,Old Dominion,Ground,FLCity2,FL,AZCity3,AZ,2045,2,2,0,2635.38,Consumer
SHP001550,2025-11-21,2025-11-27,XPO,Intermodal,NCCity2,NC,AZCity3,AZ,2128,6,6,0,2451.62,Retail
SHP001551,2025-10-27,2025-11-04,DHL Supply Chain,Air,GACity3,GA,NJCity3,NJ,1092,5,8,1,1334.12,Manufacturing
SHP001552,2025-07-29,2025-08-04,UPS Supply Chain,Air,PACity1,PA,PACity1,PA,1476,4,6,1,2177.21,Industrial
SHP001553,2025-05-07,2025-05-12,XPO,Intermodal,ILCity2,IL,TXCity3,TX,2132,5,5,0,2256.99,Healthcare
SHP001554,2025-01-02,2025-01-09,XPO,Ground,PACity1,PA,NJCity3,NJ,1353,4,7,1,2317.48,Consumer
SHP001555,2025-08-16,2025-08-20,UPS Supply Chain,FTL,AZCity3,AZ,TXCity3,TX,2304,2,4,1,3913.72,Manufacturing
SHP001556,2025-07-12,2025-07-17,AIT Logistics Partner,FTL,CACity1,CA,OHCity3,OH,186,5,5,0,335.58,Consumer
SHP001557,2025-07-15,2025-07-21,AIT Logistics Partner,Ground,NCCity1,NC,PACity1,PA,2253,5,6,1,1863.45,Retail
SHP001558,2025-11-16,2025-11-21,XPO,Air,OHCity3,OH,FLCity1,FL,1713,4,5,1,1523.77,Retail
SHP001559,2025-08-21,2025-08-28,FedEx Freight,Air,AZCity3,AZ,ILCity3,IL,651,5,7,1,764.9,Retail
SHP001560,2025-03-26,2025-03-31,XPO,Air,NJCity1,NJ,FLCity2,FL,1696,3,5,1,2457.57,Manufacturing
SHP001561,2025-12-13,2025-12-19,Old Dominion,Air,FLCity2,FL,ILCity1,IL,1601,7,6,0,1595.82,Consumer
SHP001562,2025-08-03,2025-08-08,XPO,Intermodal,FLCity3,FL,ILCity1,IL,1460,5,5,0,1853.94,Consumer
SHP001563,2025-10-30,2025-11-07,XPO,Intermodal,TXCity3,TX,FLCity1,FL,2167,7,8,1,4387.3,Manufacturing
SHP001564,2025-10-19,2025-10-25,UPS Supply Chain,LTL,ILCity3,IL,PACity2,PA,2493,5,6,1,2208.84,Healthcare
SHP001565,2025-06-08,2025-06-13,AIT Logistics Partner,LTL,TXCity3,TX,GACity2,GA,896,4,5,1,1177.64,Healthcare
SHP001566,2025-03-11,2025-03-13,Old Dominion,Intermodal,ILCity3,IL,ILCity2,IL,1715,3,2,0,3326.75,Retail
SHP001567,2025-06-27,2025-06-30,DHL Supply Chain,FTL,AZCity2,AZ,AZCity3,AZ,984,3,3,0,1394.61,Industrial
SHP001568,2025-04-17,2025-04-21,AIT Logistics Partner,Ground,GACity2,GA,FLCity3,FL,1037,4,4,0,1596.27,Consumer
SHP001569,2025-09-02,2025-09-06,Old Dominion,FTL,PACity3,PA,PACity3,PA,1440,3,4,1,2971.61,Consumer
SHP001570,2025-09-18,2025-09-24,UPS Supply Chain,FTL,PACity3,PA,FLCity1,FL,1926,6,6,0,3673.43,Industrial
SHP001571,2025-07-16,2025-07-19,DHL Supply Chain,FTL,OHCity2,OH,FLCity2,FL,2276,4,3,0,2812.94,Consumer
SHP001572,2025-05-10,2025-05-11,DHL Supply Chain,Intermodal,NCCity1,NC,PACity3,PA,88,2,1,0,83.02,Retail
SHP001573,2025-01-25,2025-02-01,AIT Logistics Partner,Intermodal,FLCity3,FL,PACity2,PA,1151,7,7,0,1416.34,Retail
SHP001574,2025-01-24,2025-02-01,UPS Supply Chain,FTL,PACity2,PA,NJCity2,NJ,707,7,8,1,1122.71,Manufacturing
SHP001575,2025-07-08,2025-07-12,XPO,Intermodal,AZCity3,AZ,CACity2,CA,1318,3,4,1,1667.98,Consumer
SHP001576,2025-06-28,2025-07-03,AIT Logistics Partner,Ground,PACity1,PA,FLCity1,FL,1195,3,5,1,2350.47,Manufacturing
SHP001577,2025-03-26,2025-03-29,DHL Supply Chain,Intermodal,FLCity2,FL,ILCity1,IL,1505,3,3,0,2272.77,Industrial
SHP001578,2025-12-24,2025-12-31,XPO,FTL,OHCity2,OH,NJCity1,NJ,2281,5,7,1,2510.49,Healthcare
SHP001579,2025-09-09,2025-09-13,XPO,Air,GACity2,GA,OHCity2,OH,1634,5,4,0,3332.19,Retail
SHP001580,2025-03-04,2025-03-08,FedEx Freight,Air,NJCity1,NJ,NCCity2,NC,557,4,4,0,1042.55,Consumer
SHP001581,2025-08-15,2025-08-23,XPO,Ground,NJCity3,NJ,ILCity2,IL,447,7,8,1,524.42,Industrial
SHP001582,2025-07-06,2025-07-13,XPO,LTL,AZCity2,AZ,FLCity1,FL,1786,7,7,0,1450.83,Manufacturing
SHP001583,2025-06-15,2025-06-17,AIT Logistics Partner,FTL,PACity3,PA,PACity3,PA,467,2,2,0,406.88,Retail
SHP001584,2025-05-08,2025-05-15,XPO,LTL,GACity1,GA,TXCity2,TX,988,5,7,1,1089.0,Retail
SHP001585,2025-10-21,2025-10-26,UPS Supply Chain,FTL,NJCity2,NJ,ILCity2,IL,2055,3,5,1,3832.57,Consumer
SHP001586,2025-08-17,2025-08-25,FedEx Freight,Ground,FLCity1,FL,AZCity3,AZ,2579,6,8,1,4924.33,Healthcare
SHP001587,2025-09-14,2025-09-19,FedEx Freight,Intermodal,CACity3,CA,CACity1,CA,444,4,5,1,643.2,Retail
SHP001588,2025-11-29,2025-11-30,FedEx Freight,Intermodal,TXCity1,TX,NCCity2,NC,2147,2,1,0,2956.9,Consumer
SHP001589,2025-03-22,2025-03-26,AIT Logistics Partner,Intermodal,FLCity1,FL,TXCity2,TX,2359,4,4,0,3057.59,Manufacturing
SHP001590,2025-03-12,2025-03-20,UPS Supply Chain,Intermodal,PACity1,PA,NCCity1,NC,419,5,8,1,372.61,Consumer
SHP001591,2025-10-14,2025-10-15,AIT Logistics Partner,Air,AZCity1,AZ,AZCity2,AZ,2270,1,1,0,2272.69,Manufacturing
SHP001592,2025-09-07,2025-09-10,Old Dominion,Air,TXCity2,TX,ILCity2,IL,207,2,3,1,422.59,Healthcare
SHP001593,2025-06-05,2025-06-14,UPS Supply Chain,Intermodal,FLCity3,FL,ILCity2,IL,2313,6,9,1,2677.43,Retail
SHP001594,2025-02-23,2025-03-02,Old Dominion,Air,NJCity2,NJ,AZCity3,AZ,1134,6,7,1,1206.32,Consumer
SHP001595,2025-11-11,2025-11-19,AIT Logistics Partner,LTL,ILCity1,IL,FLCity1,FL,610,7,8,1,887.87,Manufacturing
SHP001596,2025-10-11,2025-10-16,UPS Supply Chain,LTL,PACity2,PA,CACity2,CA,458,6,5,0,921.54,Manufacturing
SHP001597,2025-03-11,2025-03-17,AIT Logistics Partner,LTL,NCCity1,NC,PACity3,PA,1881,5,6,1,1639.56,Healthcare
SHP001598,2025-01-31,2025-02-06,UPS Supply Chain,Intermodal,GACity1,GA,ILCity2,IL,1473,5,6,1,3030.63,Retail
SHP001599,2025-10-12,2025-10-19,XPO,Intermodal,PACity1,PA,CACity3,CA,588,7,7,0,983.77,Manufacturing
SHP001600,2025-09-27,2025-10-01,Old Dominion,LTL,CACity3,CA,TXCity2,TX,736,5,4,0,1307.09,Industrial
SHP001601,2025-06-06,2025-06-10,Old Dominion,LTL,NCCity2,NC,NJCity2,NJ,603,3,4,1,986.83,Retail
SHP001602,2025-07-29,2025-07-30,FedEx Freight,Air,NJCity2,NJ,NJCity1,NJ,421,1,1,0,566.35,Healthcare
SHP001603,2025-11-21,2025-11-25,Old Dominion,LTL,AZCity3,AZ,GACity2,GA,1788,4,4,0,3489.78,Healthcare
SHP001604,2025-09-16,2025-09-20,FedEx Freight,Intermodal,OHCity1,OH,NCCity2,NC,84,3,4,1,149.61,Healthcare
SHP001605,2025-10-01,2025-10-07,UPS Supply Chain,FTL,ILCity1,IL,FLCity1,FL,887,6,6,0,1812.4,Retail
SHP001606,2025-09-15,2025-09-19,XPO,FTL,PACity3,PA,TXCity3,TX,697,4,4,0,1361.7,Manufacturing
SHP001607,2025-07-01,2025-07-04,FedEx Freight,Intermodal,AZCity1,AZ,ILCity3,IL,2352,2,3,1,2239.24,Healthcare
SHP001608,2025-10-18,2025-10-22,DHL Supply Chain,Intermodal,PACity2,PA,PACity2,PA,2299,2,4,1,3531.64,Industrial
SHP001609,2025-04-27,2025-05-06,FedEx Freight,Ground,ILCity3,IL,PACity1,PA,1677,6,9,1,2477.82,Manufacturing
SHP001610,2025-01-24,2025-01-30,FedEx Freight,LTL,ILCity1,IL,NJCity3,NJ,889,6,6,0,1156.13,Consumer
SHP001611,2025-02-01,2025-02-08,Old Dominion,LTL,OHCity1,OH,FLCity2,FL,229,5,7,1,221.99,Retail
SHP001612,2025-10-14,2025-10-20,Old Dominion,Intermodal,OHCity3,OH,CACity2,CA,2236,6,6,0,2675.5,Healthcare
SHP001613,2025-08-24,2025-08-30,UPS Supply Chain,FTL,NJCity3,NJ,AZCity3,AZ,242,6,6,0,427.06,Manufacturing
SHP001614,2025-12-25,2026-01-01,FedEx Freight,Air,PACity2,PA,FLCity1,FL,2205,5,7,1,2821.28,Retail
SHP001615,2025-05-21,2025-05-27,UPS Supply Chain,LTL,FLCity1,FL,GACity3,GA,911,5,6,1,1277.04,Industrial
SHP001616,2025-03-29,2025-04-04,UPS Supply Chain,Intermodal,GACity3,GA,CACity2,CA,166,7,6,0,220.12,Industrial
SHP001617,2025-02-28,2025-03-01,DHL Supply Chain,Air,TXCity3,TX,TXCity2,TX,2393,2,1,0,3122.31,Consumer
SHP001618,2025-08-10,2025-08-15,UPS Supply Chain,LTL,NJCity2,NJ,TXCity2,TX,2010,5,5,0,3817.38,Healthcare
SHP001619,2025-01-21,2025-01-28,XPO,FTL,GACity3,GA,AZCity2,AZ,2420,4,7,1,3583.19,Industrial
SHP001620,2025-09-06,2025-09-13,UPS Supply Chain,Intermodal,OHCity3,OH,TXCity1,TX,2146,7,7,0,3348.37,Retail
SHP001621,2025-10-01,2025-10-10,AIT Logistics Partner,Ground,FLCity3,FL,ILCity1,IL,975,6,9,1,1718.49,Manufacturing
SHP001622,2025-04-25,2025-04-28,DHL Supply Chain,Ground,TXCity3,TX,NCCity1,NC,2194,3,3,0,2744.13,Healthcare
SHP001623,2025-12-05,2025-12-09,UPS Supply Chain,Ground,NJCity2,NJ,ILCity3,IL,1706,5,4,0,3362.8,Healthcare
SHP001624,2025-01-14,2025-01-19,DHL Supply Chain,Intermodal,CACity1,CA,GACity1,GA,1110,4,5,1,963.14,Retail
SHP001625,2025-03-02,2025-03-05,DHL Supply Chain,LTL,AZCity1,AZ,FLCity1,FL,531,3,3,0,769.96,Manufacturing
SHP001626,2025-10-28,2025-11-04,XPO,FTL,ILCity3,IL,AZCity1,AZ,1050,7,7,0,2043.88,Consumer
SHP001627,2025-01-13,2025-01-23,Old Dominion,Intermodal,FLCity3,FL,AZCity2,AZ,1028,7,10,1,891.47,Retail
SHP001628,2025-03-09,2025-03-15,AIT Logistics Partner,Intermodal,CACity1,CA,OHCity1,OH,1862,5,6,1,3156.83,Consumer
SHP001629,2025-04-26,2025-05-01,FedEx Freight,Air,ILCity1,IL,ILCity2,IL,1571,3,5,1,1694.67,Healthcare
SHP001630,2025-10-28,2025-11-03,DHL Supply Chain,Air,NCCity2,NC,AZCity3,AZ,1373,6,6,0,1957.61,Retail
SHP001631,2025-01-04,2025-01-13,FedEx Freight,Air,NJCity1,NJ,CACity2,CA,1125,6,9,1,1030.25,Retail
SHP001632,2025-09-06,2025-09-14,DHL Supply Chain,LTL,ILCity2,IL,GACity3,GA,2170,6,8,1,2321.38,Retail
SHP001633,2025-01-31,2025-02-02,FedEx Freight,LTL,CACity3,CA,OHCity2,OH,1711,2,2,0,2120.13,Consumer
SHP001634,2025-09-21,2025-09-27,UPS Supply Chain,Air,ILCity1,IL,TXCity3,TX,1669,5,6,1,2229.31,Healthcare
SHP001635,2025-05-09,2025-05-13,DHL Supply Chain,LTL,PACity3,PA,OHCity3,OH,314,4,4,0,279.1,Manufacturing
SHP001636,2025-03-25,2025-03-29,UPS Supply Chain,Intermodal,ILCity2,IL,GACity2,GA,219,4,4,0,349.85,Consumer
SHP001637,2025-09-26,2025-09-29,AIT Logistics Partner,FTL,CACity3,CA,NJCity2,NJ,1652,2,3,1,1535.39,Consumer
SHP001638,2025-08-08,2025-08-15,XPO,Intermodal,NCCity3,NC,OHCity3,OH,2569,5,7,1,4089.89,Retail
SHP001639,2025-10-28,2025-11-04,DHL Supply Chain,Ground,AZCity3,AZ,ILCity1,IL,106,7,7,0,123.06,Consumer
SHP001640,2025-11-14,2025-11-20,XPO,Air,AZCity1,AZ,NJCity3,NJ,2195,5,6,1,2785.8,Industrial
SHP001641,2025-09-29,2025-10-02,DHL Supply Chain,Air,TXCity3,TX,GACity3,GA,793,4,3,0,1608.91,Healthcare
SHP001642,2025-08-18,2025-08-26,Old Dominion,Intermodal,CACity3,CA,AZCity2,AZ,2573,7,8,1,2564.3,Retail
SHP001643,2025-01-07,2025-01-15,Old Dominion,Intermodal,NJCity3,NJ,OHCity3,OH,1770,6,8,1,1863.18,Healthcare
SHP001644,2025-09-19,2025-09-25,FedEx Freight,FTL,PACity3,PA,FLCity3,FL,534,5,6,1,1012.72,Healthcare
SHP001645,2025-09-11,2025-09-17,UPS Supply Chain,FTL,PACity1,PA,NJCity2,NJ,102,6,6,0,213.1,Manufacturing
SHP001646,2025-12-02,2025-12-08,UPS Supply Chain,Intermodal,ILCity3,IL,GACity3,GA,1388,6,6,0,2095.8,Retail
SHP001647,2025-03-19,2025-03-25,UPS Supply Chain,Air,GACity1,GA,NCCity3,NC,222,3,6,1,449.08,Consumer
SHP001648,2025-09-13,2025-09-20,DHL Supply Chain,Air,OHCity2,OH,AZCity3,AZ,664,7,7,0,891.57,Retail
SHP001649,2025-10-16,2025-10-24,AIT Logistics Partner,Air,CACity2,CA,GACity1,GA,1211,5,8,1,996.31,Manufacturing
SHP001650,2025-10-09,2025-10-14,DHL Supply Chain,Ground,GACity3,GA,ILCity2,IL,2005,6,5,0,3621.75,Healthcare
SHP001651,2025-08-31,2025-09-05,XPO,LTL,OHCity3,OH,NCCity3,NC,1663,3,5,1,2104.75,Manufacturing
SHP001652,2025-08-19,2025-08-22,XPO,FTL,NCCity1,NC,PACity2,PA,711,2,3,1,879.06,Consumer
SHP001653,2025-05-27,2025-05-30,Old Dominion,Intermodal,CACity3,CA,GACity1,GA,1833,3,3,0,2577.83,Retail
SHP001654,2025-09-01,2025-09-04,DHL Supply Chain,Ground,NCCity2,NC,OHCity2,OH,2267,4,3,0,1851.49,Consumer
SHP001655,2025-08-04,2025-08-10,FedEx Freight,LTL,NJCity2,NJ,CACity1,CA,867,4,6,1,942.95,Retail
SHP001656,2025-04-10,2025-04-13,XPO,Intermodal,TXCity3,TX,CACity2,CA,794,2,3,1,807.88,Manufacturing
SHP001657,2025-11-22,2025-11-24,AIT Logistics Partner,Intermodal,NJCity1,NJ,CACity3,CA,93,2,2,0,145.09,Consumer
SHP001658,2025-10-29,2025-11-01,DHL Supply Chain,Ground,OHCity2,OH,PACity1,PA,1979,3,3,0,4098.75,Industrial
SHP001659,2025-04-10,2025-04-12,XPO,LTL,NJCity2,NJ,AZCity2,AZ,2178,3,2,0,4306.27,Industrial
SHP001660,2025-07-09,2025-07-11,DHL Supply Chain,Intermodal,NJCity1,NJ,FLCity1,FL,1109,2,2,0,907.79,Industrial
SHP001661,2025-06-07,2025-06-08,AIT Logistics Partner,Air,ILCity1,IL,FLCity1,FL,1869,2,1,0,2276.47,Retail
SHP001662,2025-08-15,2025-08-20,DHL Supply Chain,LTL,OHCity2,OH,NJCity3,NJ,383,2,5,1,510.36,Healthcare
SHP001663,2025-09-29,2025-10-05,XPO,Ground,PACity2,PA,AZCity2,AZ,1710,3,6,1,1884.16,Industrial
SHP001664,2025-08-20,2025-08-26,XPO,Intermodal,AZCity1,AZ,GACity2,GA,506,6,6,0,744.16,Retail
SHP001665,2025-11-14,2025-11-18,XPO,LTL,PACity2,PA,AZCity3,AZ,829,4,4,0,908.1,Retail
SHP001666,2025-11-06,2025-11-14,AIT Logistics Partner,Air,FLCity1,FL,NCCity2,NC,2365,6,8,1,1970.97,Industrial
SHP001667,2025-04-28,2025-05-02,UPS Supply Chain,Ground,GACity1,GA,NJCity3,NJ,2416,4,4,0,4976.14,Retail
SHP001668,2025-09-20,2025-09-23,AIT Logistics Partner,Ground,OHCity1,OH,FLCity2,FL,2193,2,3,1,2186.51,Healthcare
SHP001669,2025-04-17,2025-04-26,UPS Supply Chain,Intermodal,CACity3,CA,FLCity3,FL,558,7,9,1,1016.22,Healthcare
SHP001670,2025-02-05,2025-02-08,UPS Supply Chain,FTL,CACity1,CA,TXCity2,TX,232,4,3,0,320.26,Retail
SHP001671,2025-06-20,2025-06-26,AIT Logistics Partner,Air,FLCity2,FL,CACity1,CA,221,5,6,1,197.19,Consumer
SHP001672,2025-08-11,2025-08-15,Old Dominion,LTL,TXCity2,TX,FLCity3,FL,333,2,4,1,635.46,Retail
SHP001673,2025-11-21,2025-11-27,AIT Logistics Partner,Air,OHCity3,OH,CACity1,CA,131,6,6,0,140.81,Industrial
SHP001674,2025-04-26,2025-05-04,UPS Supply Chain,Ground,ILCity3,IL,AZCity1,AZ,289,5,8,1,430.85,Manufacturing
SHP001675,2025-10-31,2025-11-05,DHL Supply Chain,Ground,OHCity3,OH,FLCity3,FL,1758,3,5,1,3280.83,Retail
SHP001676,2025-03-28,2025-03-31,Old Dominion,Air,NCCity1,NC,FLCity2,FL,997,3,3,0,1269.2,Healthcare
