shipment_id,ship_date,delivery_date,carrier,mode,origin_state,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost
SHP04252,2025-12-31,2026-01-03,DHL,Ground,GA,NJ,109,3,3,0,1036.11
SHP04253,2025-07-18,2025-07-22,Old Dominion,FTL,IL,GA,1227,5,4,0,1861.5
SHP04254,2025-09-13,2025-09-18,XPO,Air,GA,CA,331,5,5,0,1551.7
SHP04255,2025-06-23,2025-06-28,FedEx,Air,NJ,IL,344,6,5,0,1894.99
SHP04256,2025-09-15,2025-09-18,Old Dominion,Air,GA,CA,888,3,3,0,1662.97
SHP04257,2025-06-26,2025-06-29,UPS,FTL,GA,IL,452,4,3,0,219.62
SHP04258,2025-04-05,2025-04-09,XPO,LTL,TX,CA,477,5,4,0,1872.29
SHP04259,2025-02-08,2025-02-09,UPS,FTL,NJ,NJ,281,2,1,0,276.82
SHP04260,2025-02-01,2025-02-08,FedEx,Air,TX,CA,187,6,7,1,365.74
SHP04261,2025-04-28,2025-05-03,Old Dominion,Ground,NJ,NJ,465,6,5,0,1787.85
SHP04262,2025-11-07,2025-11-12,UPS,Ground,TX,IL,1974,6,5,0,831.72
SHP04263,2025-02-04,2025-02-09,DHL,Air,NJ,IL,487,6,5,0,657.61
SHP04264,2025-02-24,2025-03-03,DHL,FTL,GA,NJ,1265,5,7,1,1786.28
SHP04265,2025-06-21,2025-06-26,UPS,Ground,GA,IL,342,5,5,0,300.91
SHP04266,2025-08-21,2025-08-25,UPS,Air,TX,TX,874,4,4,0,269.92
SHP04267,2025-03-15,2025-03-18,FedEx,LTL,NJ,IL,760,2,3,1,322.77
SHP04268,2025-08-16,2025-08-19,DHL,Air,TX,NJ,1241,3,3,0,1526.28
SHP04269,2025-09-25,2025-09-29,XPO,Ground,NJ,GA,1081,4,4,0,1823.7
SHP04270,2025-07-26,2025-08-04,XPO,LTL,IL,NJ,364,7,9,1,1056.08
SHP04271,2025-10-24,2025-10-28,UPS,FTL,CA,TX,1534,2,4,1,807.04
SHP04272,2025-07-13,2025-07-20,XPO,LTL,NJ,IL,704,7,7,0,1633.93
SHP04273,2025-02-16,2025-02-23,UPS,Air,IL,TX,1782,5,7,1,1252.93
SHP04274,2025-12-04,2025-12-08,DHL,Air,CA,TX,1677,5,4,0,493.37
SHP04275,2025-02-26,2025-02-28,DHL,LTL,IL,NJ,1642,3,2,0,607.34
SHP04276,2025-12-26,2025-12-27,DHL,LTL,TX,IL,765,2,1,0,1995.81
SHP04277,2025-01-03,2025-01-05,UPS,Air,NJ,NJ,148,3,2,0,148.42
SHP04278,2025-10-21,2025-10-28,UPS,LTL,NJ,IL,1286,6,7,1,1156.76
SHP04279,2025-03-04,2025-03-05,DHL,Air,IL,NJ,202,2,1,0,471.73
SHP04280,2025-05-31,2025-06-03,XPO,Ground,GA,GA,1331,2,3,1,1618.45
SHP04281,2025-06-29,2025-07-05,DHL,FTL,IL,IL,411,6,6,0,643.25
SHP04282,2025-09-16,2025-09-20,UPS,FTL,GA,GA,1722,3,4,1,1211.11
SHP04283,2025-07-15,2025-07-18,FedEx,LTL,NJ,GA,1562,3,3,0,1596.68
SHP04284,2025-04-20,2025-04-23,Old Dominion,Air,IL,NJ,1379,2,3,1,963.96
SHP04285,2025-07-06,2025-07-15,XPO,LTL,TX,GA,1981,7,9,1,252.41
SHP04286,2025-03-24,2025-04-01,FedEx,LTL,GA,TX,210,6,8,1,1945.99
SHP04287,2025-10-24,2025-10-29,XPO,Air,GA,CA,527,3,5,1,325.64
SHP04288,2025-07-15,2025-07-22,FedEx,LTL,IL,TX,1180,5,7,1,1026.5
SHP04289,2025-01-17,2025-01-21,UPS,Ground,TX,GA,1993,5,4,0,1479.88
SHP04290,2025-08-23,2025-08-27,FedEx,Air,CA,GA,472,5,4,0,1764.83
SHP04291,2025-10-08,2025-10-09,UPS,Air,TX,NJ,1456,2,1,0,1410.04
SHP04292,2025-04-12,2025-04-18,Old Dominion,Ground,IL,GA,1180,6,6,0,282.81
SHP04293,2025-05-30,2025-06-02,Old Dominion,Air,TX,TX,1950,2,3,1,1567.14
SHP04294,2025-11-10,2025-11-17,FedEx,LTL,GA,GA,980,6,7,1,180.37
SHP04295,2025-08-09,2025-08-12,FedEx,LTL,GA,IL,1752,4,3,0,928.02
SHP04296,2025-05-13,2025-05-22,XPO,Air,NJ,IL,1474,7,9,1,214.41
SHP04297,2025-04-03,2025-04-10,UPS,FTL,TX,CA,792,7,7,0,934.79
SHP04298,2025-10-31,2025-11-05,UPS,LTL,GA,GA,1552,5,5,0,1248.12
SHP04299,2025-08-28,2025-09-01,DHL,Air,GA,IL,214,3,4,1,1699.39
SHP04300,2025-09-17,2025-09-24,DHL,Ground,CA,NJ,1954,6,7,1,756.13
SHP04301,2025-05-24,2025-05-30,UPS,Air,GA,TX,346,6,6,0,1273.59
SHP04302,2025-03-20,2025-03-24,UPS,LTL,GA,NJ,1973,2,4,1,579.95
SHP04303,2025-08-25,2025-08-31,XPO,Air,TX,NJ,1660,5,6,1,1448.45
SHP04304,2025-08-13,2025-08-19,FedEx,Ground,IL,GA,1459,7,6,0,1623.82
SHP04305,2025-04-02,2025-04-06,XPO,Air,CA,IL,1085,2,4,1,1383.08
SHP04306,2025-09-23,2025-09-24,DHL,FTL,CA,GA,1989,2,1,0,763.96
SHP04307,2025-08-13,2025-08-20,UPS,LTL,NJ,NJ,161,5,7,1,1713.35
SHP04308,2025-05-29,2025-06-03,XPO,Ground,CA,TX,1756,3,5,1,454.04
SHP04309,2025-10-08,2025-10-15,DHL,FTL,CA,NJ,1541,7,7,0,519.05
SHP04310,2025-12-31,2026-01-06,XPO,FTL,CA,CA,246,4,6,1,232.47
SHP04311,2025-12-17,2025-12-20,Old Dominion,Ground,CA,GA,1896,4,3,0,1243.64
SHP04312,2025-05-30,2025-06-02,DHL,Air,CA,GA,1561,2,3,1,1667.92
SHP04313,2025-05-23,2025-05-27,FedEx,Air,GA,TX,555,3,4,1,475.69
SHP04314,2025-08-01,2025-08-07,UPS,Air,NJ,GA,1018,7,6,0,1967.14
SHP04315,2025-12-08,2025-12-12,UPS,Ground,CA,CA,446,4,4,0,1024.11
SHP04316,2025-08-08,2025-08-11,Old Dominion,Ground,GA,TX,1297,4,3,0,1930.96
SHP04317,2025-04-20,2025-04-23,FedEx,Ground,CA,NJ,1510,2,3,1,868.01
SHP04318,2025-01-19,2025-01-22,XPO,LTL,NJ,NJ,619,3,3,0,680.14
SHP04319,2025-01-17,2025-01-23,DHL,Air,NJ,GA,1004,6,6,0,1458.11
SHP04320,2025-06-07,2025-06-11,FedEx,Ground,IL,GA,1912,4,4,0,1143.43
SHP04321,2025-09-24,2025-09-28,UPS,Air,TX,NJ,728,2,4,1,423.02
SHP04322,2025-05-17,2025-05-21,XPO,Air,TX,TX,295,3,4,1,1208.14
SHP04323,2025-01-02,2025-01-06,FedEx,Ground,IL,GA,1018,4,4,0,1460.56
SHP04324,2025-07-03,2025-07-12,Old Dominion,FTL,NJ,NJ,779,7,9,1,1278.07
SHP04325,2025-03-14,2025-03-17,XPO,Ground,NJ,NJ,308,3,3,0,138.4
SHP04326,2025-03-03,2025-03-10,Old Dominion,LTL,GA,CA,1027,6,7,1,264.37
SHP04327,2025-04-25,2025-05-03,DHL,LTL,IL,CA,1401,6,8,1,1526.24
SHP04328,2025-04-14,2025-04-18,UPS,LTL,NJ,GA,136,4,4,0,1468.84
SHP04329,2025-08-26,2025-08-31,XPO,Ground,TX,CA,1136,6,5,0,1745.97
SHP04330,2025-02-21,2025-02-28,XPO,FTL,IL,TX,444,6,7,1,1178.06
SHP04331,2025-07-29,2025-08-04,UPS,FTL,CA,IL,1111,5,6,1,568.41
SHP04332,2025-08-06,2025-08-13,UPS,FTL,GA,IL,647,6,7,1,1187.57
SHP04333,2025-03-18,2025-03-27,DHL,Ground,NJ,IL,1299,7,9,1,230.24
SHP04334,2025-07-19,2025-07-21,UPS,FTL,GA,CA,237,3,2,0,947.75
SHP04335,2025-11-13,2025-11-19,FedEx,FTL,IL,GA,126,4,6,1,811.51
SHP04336,2025-06-22,2025-06-29,UPS,LTL,GA,TX,1666,5,7,1,122.61
SHP04337,2025-04-22,2025-04-30,Old Dominion,FTL,GA,IL,1198,7,8,1,1229.94
SHP04338,2025-04-01,2025-04-09,FedEx,LTL,GA,NJ,200,6,8,1,1726.27
SHP04339,2025-06-27,2025-07-03,FedEx,Air,NJ,NJ,984,7,6,0,848.53
SHP04340,2025-11-20,2025-11-26,FedEx,LTL,NJ,GA,1072,7,6,0,365.02
SHP04341,2025-05-20,2025-05-26,Old Dominion,Air,CA,NJ,720,7,6,0,829.68
SHP04342,2025-02-26,2025-03-05,DHL,Air,NJ,TX,1477,7,7,0,1000.91
SHP04343,2025-11-07,2025-11-10,Old Dominion,Ground,CA,NJ,716,2,3,1,1736.36
SHP04344,2025-10-03,2025-10-09,FedEx,Air,IL,NJ,587,4,6,1,553.6
SHP04345,2025-09-30,2025-10-08,XPO,LTL,GA,GA,1894,7,8,1,698.84
SHP04346,2025-01-17,2025-01-21,DHL,LTL,GA,GA,1995,2,4,1,1314.07
SHP04347,2025-06-29,2025-07-04,UPS,FTL,IL,TX,649,3,5,1,1847.73
SHP04348,2025-10-16,2025-10-20,FedEx,LTL,GA,CA,1624,2,4,1,723.61
SHP04349,2025-03-16,2025-03-20,FedEx,LTL,CA,IL,1998,3,4,1,1328.88
SHP04350,2025-10-07,2025-10-13,UPS,LTL,CA,NJ,622,5,6,1,1651.03
SHP04351,2025-03-14,2025-03-18,FedEx,FTL,CA,TX,1468,2,4,1,1984.74
SHP04352,2025-07-01,2025-07-10,XPO,Ground,TX,NJ,949,7,9,1,1897.82
SHP04353,2025-01-27,2025-02-02,Old Dominion,LTL,IL,IL,547,4,6,1,404.71
SHP04354,2025-02-04,2025-02-08,Old Dominion,Ground,NJ,CA,1855,2,4,1,1867.52
SHP04355,2025-03-13,2025-03-21,UPS,LTL,GA,GA,1042,6,8,1,1079.64
SHP04356,2025-07-05,2025-07-14,DHL,LTL,TX,IL,1587,7,9,1,1278.1
SHP04357,2025-09-18,2025-09-26,XPO,FTL,GA,GA,1835,7,8,1,819.86
SHP04358,2025-02-28,2025-03-05,FedEx,FTL,GA,CA,1203,4,5,1,364.49
SHP04359,2025-01-31,2025-02-04,Old Dominion,LTL,IL,NJ,1342,5,4,0,364.32
SHP04360,2025-10-08,2025-10-15,DHL,LTL,GA,CA,1923,5,7,1,440.58
SHP04361,2025-09-13,2025-09-17,UPS,Air,IL,CA,1897,3,4,1,1836.05
SHP04362,2025-05-07,2025-05-10,XPO,Ground,CA,IL,1578,4,3,0,721.28
SHP04363,2025-05-31,2025-06-06,DHL,Ground,GA,GA,951,6,6,0,1409.56
SHP04364,2025-01-10,2025-01-18,Old Dominion,FTL,CA,TX,1912,7,8,1,1900.3
SHP04365,2025-02-11,2025-02-17,XPO,FTL,GA,TX,654,5,6,1,1334.98
SHP04366,2025-12-30,2026-01-03,FedEx,FTL,GA,GA,675,5,4,0,706.15
SHP04367,2025-09-13,2025-09-19,DHL,FTL,IL,CA,744,7,6,0,1658.28
SHP04368,2025-11-09,2025-11-11,XPO,Air,CA,GA,1143,2,2,0,1528.17
SHP04369,2025-06-13,2025-06-21,FedEx,LTL,TX,GA,120,6,8,1,1552.26
SHP04370,2025-04-17,2025-04-22,FedEx,LTL,NJ,CA,1543,3,5,1,239.68
SHP04371,2025-12-16,2025-12-23,FedEx,FTL,CA,IL,857,5,7,1,524.41
SHP04372,2025-06-15,2025-06-21,XPO,LTL,NJ,CA,1190,6,6,0,638.53
SHP04373,2025-12-15,2025-12-19,DHL,Air,TX,TX,428,4,4,0,166.93
SHP04374,2025-12-27,2026-01-05,Old Dominion,LTL,TX,TX,319,7,9,1,1211.57
SHP04375,2025-08-24,2025-08-30,FedEx,LTL,CA,GA,913,7,6,0,501.9
SHP04376,2025-07-22,2025-07-30,Old Dominion,FTL,GA,TX,354,7,8,1,1551.35
SHP04377,2025-03-31,2025-04-04,UPS,FTL,IL,TX,1294,4,4,0,1346.51
SHP04378,2025-02-12,2025-02-19,DHL,LTL,TX,GA,813,6,7,1,1344.53
SHP04379,2025-07-12,2025-07-20,DHL,Air,NJ,NJ,1833,6,8,1,340.52
SHP04380,2025-04-01,2025-04-06,FedEx,Air,TX,GA,1956,4,5,1,136.85
SHP04381,2025-03-11,2025-03-14,FedEx,LTL,CA,IL,1569,4,3,0,217.92
SHP04382,2025-08-17,2025-08-18,Old Dominion,Air,TX,NJ,1924,2,1,0,1863.06
SHP04383,2025-11-06,2025-11-08,DHL,LTL,NJ,TX,498,2,2,0,1921.94
SHP04384,2025-05-29,2025-06-02,Old Dominion,LTL,IL,GA,589,5,4,0,717.06
SHP04385,2025-05-16,2025-05-21,Old Dominion,FTL,IL,NJ,360,6,5,0,1838.06
SHP04386,2025-09-20,2025-09-27,Old Dominion,Ground,NJ,IL,209,6,7,1,1602.48
SHP04387,2025-08-11,2025-08-15,XPO,Ground,CA,TX,346,4,4,0,1488.61
SHP04388,2025-04-06,2025-04-13,FedEx,LTL,NJ,TX,473,5,7,1,1483.68
SHP04389,2025-11-08,2025-11-12,UPS,Ground,CA,GA,1589,3,4,1,1097.77
SHP04390,2025-08-16,2025-08-20,Old Dominion,Air,IL,IL,1856,3,4,1,376.04
SHP04391,2025-04-30,2025-05-04,XPO,LTL,NJ,CA,1618,4,4,0,459.21
SHP04392,2025-08-29,2025-09-04,UPS,LTL,NJ,NJ,1199,5,6,1,1111.37
SHP04393,2025-09-04,2025-09-10,Old Dominion,LTL,GA,NJ,1856,4,6,1,1561.16
SHP04394,2025-01-13,2025-01-19,UPS,Ground,CA,IL,1677,5,6,1,1770.54
SHP04395,2025-04-03,2025-04-09,XPO,Air,IL,GA,1046,4,6,1,1701.25
SHP04396,2025-05-14,2025-05-23,Old Dominion,LTL,CA,CA,1769,7,9,1,469.44
SHP04397,2025-06-02,2025-06-11,DHL,FTL,NJ,NJ,252,7,9,1,1462.74
SHP04398,2025-08-07,2025-08-11,DHL,FTL,NJ,IL,247,4,4,0,1999.57
SHP04399,2025-02-06,2025-02-10,Old Dominion,Air,IL,NJ,1850,5,4,0,1187.68
SHP04400,2025-03-01,2025-03-05,UPS,LTL,GA,TX,1642,4,4,0,872.93
SHP04401,2025-10-04,2025-10-11,UPS,Air,CA,GA,1911,5,7,1,953.01
SHP04402,2025-12-03,2025-12-07,UPS,FTL,IL,IL,1728,2,4,1,280.14
SHP04403,2025-01-19,2025-01-22,FedEx,FTL,NJ,IL,1913,3,3,0,1121.01
SHP04404,2025-02-27,2025-03-04,Old Dominion,FTL,CA,NJ,949,5,5,0,272.45
SHP04405,2025-12-02,2025-12-10,UPS,LTL,GA,TX,902,7,8,1,852.88
SHP04406,2025-04-22,2025-04-30,Old Dominion,FTL,NJ,TX,1170,7,8,1,1181.04
SHP04407,2025-02-23,2025-02-28,DHL,Air,NJ,IL,719,6,5,0,1787.87
SHP04408,2025-12-09,2025-12-16,DHL,Ground,TX,TX,1779,5,7,1,1048.73
SHP04409,2025-02-02,2025-02-05,DHL,LTL,GA,CA,1249,2,3,1,1072.76
SHP04410,2025-08-08,2025-08-12,UPS,Ground,TX,NJ,544,2,4,1,1798.53
SHP04411,2025-04-08,2025-04-15,XPO,Air,IL,CA,1999,6,7,1,1182.23
SHP04412,2025-02-05,2025-02-08,FedEx,Air,CA,IL,1166,3,3,0,726.43
SHP04413,2025-06-09,2025-06-14,FedEx,LTL,TX,TX,1294,5,5,0,1192.37
SHP04414,2025-10-08,2025-10-11,FedEx,LTL,NJ,IL,1967,4,3,0,323.88
SHP04415,2025-07-06,2025-07-12,UPS,Ground,TX,CA,1281,4,6,1,1252.38
SHP04416,2025-09-29,2025-10-05,Old Dominion,Air,TX,GA,1129,4,6,1,1254.68
SHP04417,2025-06-01,2025-06-02,XPO,Air,GA,NJ,1988,2,1,0,852.16
SHP04418,2025-03-10,2025-03-12,UPS,Ground,TX,IL,938,2,2,0,865.98
SHP04419,2025-07-16,2025-07-24,UPS,Ground,TX,TX,444,7,8,1,389.34
SHP04420,2025-05-22,2025-05-27,UPS,LTL,CA,NJ,1055,4,5,1,1236.08
SHP04421,2025-05-04,2025-05-06,Old Dominion,FTL,NJ,NJ,191,2,2,0,917.5
SHP04422,2025-02-11,2025-02-20,FedEx,Ground,NJ,CA,150,7,9,1,1366.88
SHP04423,2025-06-21,2025-06-23,Old Dominion,Air,GA,TX,838,2,2,0,1180.35
SHP04424,2025-09-09,2025-09-15,UPS,Air,GA,TX,1630,4,6,1,1224.22
SHP04425,2025-08-12,2025-08-14,FedEx,Air,NJ,GA,1866,3,2,0,184.77
SHP04426,2025-02-13,2025-02-20,DHL,Ground,GA,GA,1759,5,7,1,775.41
SHP04427,2025-01-31,2025-02-03,Old Dominion,Air,TX,IL,268,3,3,0,1272.01
SHP04428,2025-08-23,2025-08-28,UPS,LTL,CA,TX,1875,4,5,1,501.6
SHP04429,2025-07-16,2025-07-24,DHL,FTL,GA,NJ,1815,6,8,1,482.78
SHP04430,2025-02-25,2025-03-04,XPO,LTL,CA,TX,1480,7,7,0,798.99
SHP04431,2025-08-31,2025-09-06,Old Dominion,Ground,CA,TX,1140,6,6,0,1790.54
SHP04432,2025-04-21,2025-04-27,DHL,LTL,GA,TX,962,4,6,1,827.5
SHP04433,2025-11-07,2025-11-14,DHL,FTL,IL,NJ,754,6,7,1,1881.71
SHP04434,2025-11-11,2025-11-19,FedEx,FTL,NJ,CA,1722,6,8,1,258.43
SHP04435,2025-12-08,2025-12-15,DHL,FTL,NJ,TX,506,7,7,0,1060.03
SHP04436,2025-11-25,2025-11-26,XPO,Air,CA,CA,1131,2,1,0,1617.83
SHP04437,2025-09-06,2025-09-13,Old Dominion,FTL,IL,NJ,190,6,7,1,451.28
SHP04438,2025-05-04,2025-05-06,XPO,Air,CA,CA,220,3,2,0,1849.39
SHP04439,2025-11-26,2025-11-30,FedEx,FTL,IL,IL,1385,4,4,0,1474.92
SHP04440,2025-05-05,2025-05-09,XPO,LTL,TX,GA,383,3,4,1,1646.77
SHP04441,2025-01-18,2025-01-25,XPO,Ground,GA,GA,1061,7,7,0,1653.64
SHP04442,2025-12-04,2025-12-12,UPS,Air,IL,NJ,1033,6,8,1,555.29
SHP04443,2025-06-12,2025-06-16,XPO,FTL,GA,CA,1302,3,4,1,567.31
SHP04444,2025-04-24,2025-05-03,UPS,Air,CA,IL,822,7,9,1,167.52
SHP04445,2025-04-28,2025-05-03,Old Dominion,FTL,IL,TX,1694,4,5,1,1544.5
SHP04446,2025-09-11,2025-09-14,XPO,Ground,NJ,CA,591,4,3,0,1148.19
SHP04447,2025-06-07,2025-06-12,Old Dominion,Air,GA,TX,1717,4,5,1,981.09
SHP04448,2025-05-21,2025-05-27,DHL,LTL,IL,CA,1151,5,6,1,1509.08
SHP04449,2025-10-08,2025-10-16,XPO,Ground,TX,TX,1853,6,8,1,505.89
SHP04450,2025-07-15,2025-07-19,FedEx,Ground,CA,IL,1028,2,4,1,396.23
SHP04451,2025-10-19,2025-10-25,Old Dominion,LTL,CA,GA,249,7,6,0,1330.66
SHP04452,2025-09-11,2025-09-16,UPS,LTL,IL,NJ,1093,6,5,0,1144.13
SHP04453,2025-01-16,2025-01-19,Old Dominion,FTL,GA,GA,350,2,3,1,1509.13
SHP04454,2025-06-13,2025-06-19,DHL,FTL,TX,CA,670,6,6,0,724.02
SHP04455,2025-11-30,2025-12-05,Old Dominion,LTL,IL,CA,436,4,5,1,236.17
SHP04456,2025-08-12,2025-08-15,DHL,FTL,GA,NJ,1495,4,3,0,191.92
SHP04457,2025-08-18,2025-08-24,UPS,Air,GA,IL,1006,5,6,1,1568.52
SHP04458,2025-06-12,2025-06-15,XPO,LTL,NJ,TX,105,4,3,0,1938.63
SHP04459,2025-06-08,2025-06-12,Old Dominion,Ground,NJ,NJ,790,5,4,0,1991.33
SHP04460,2025-06-15,2025-06-19,XPO,Ground,GA,GA,392,3,4,1,1446.84
SHP04461,2025-08-30,2025-09-04,FedEx,FTL,NJ,NJ,816,3,5,1,835.76
SHP04462,2025-07-08,2025-07-13,Old Dominion,Ground,NJ,NJ,337,3,5,1,239.69
SHP04463,2025-06-23,2025-07-01,XPO,Ground,TX,GA,581,6,8,1,977.38
SHP04464,2025-09-06,2025-09-10,DHL,Ground,NJ,CA,249,5,4,0,1980.75
SHP04465,2025-12-20,2025-12-28,FedEx,Ground,GA,IL,148,7,8,1,656.34
SHP04466,2025-03-14,2025-03-18,FedEx,LTL,NJ,TX,1823,5,4,0,1133.54
SHP04467,2025-05-07,2025-05-15,XPO,Ground,CA,NJ,1784,7,8,1,1614.93
SHP04468,2025-05-02,2025-05-08,FedEx,LTL,NJ,GA,652,7,6,0,1301.58
SHP04469,2025-10-04,2025-10-08,UPS,Air,GA,IL,560,4,4,0,448.97
SHP04470,2025-09-11,2025-09-20,DHL,Ground,TX,CA,1787,7,9,1,1143.36
SHP04471,2025-10-08,2025-10-16,DHL,Air,IL,GA,1191,6,8,1,1471.63
SHP04472,2025-08-02,2025-08-10,UPS,Air,GA,NJ,1849,6,8,1,189.79
SHP04473,2025-11-24,2025-12-01,UPS,FTL,TX,GA,1643,5,7,1,598.99
SHP04474,2025-09-30,2025-10-08,XPO,Ground,IL,CA,770,7,8,1,850.04
SHP04475,2025-06-10,2025-06-14,Old Dominion,FTL,CA,IL,1440,2,4,1,1934.99
SHP04476,2025-02-14,2025-02-18,DHL,Air,NJ,GA,759,4,4,0,601.23
SHP04477,2025-09-21,2025-09-28,Old Dominion,LTL,TX,TX,497,6,7,1,1618.41
SHP04478,2025-01-09,2025-01-13,XPO,FTL,GA,NJ,666,4,4,0,561.55
SHP04479,2025-05-08,2025-05-10,DHL,FTL,IL,GA,875,3,2,0,656.33
SHP04480,2025-02-03,2025-02-04,DHL,Air,TX,NJ,733,2,1,0,807.94
SHP04481,2025-04-09,2025-04-11,DHL,Ground,TX,CA,464,2,2,0,1610.27
SHP04482,2025-12-21,2025-12-25,FedEx,FTL,IL,IL,631,2,4,1,372.58
SHP04483,2025-01-13,2025-01-17,UPS,Ground,IL,IL,1970,3,4,1,1227.23
SHP04484,2025-03-27,2025-04-01,FedEx,FTL,CA,TX,985,6,5,0,763.07
SHP04485,2025-09-07,2025-09-09,XPO,Air,GA,NJ,1475,2,2,0,1237.25
SHP04486,2025-03-09,2025-03-12,FedEx,Air,NJ,NJ,458,3,3,0,427.91
SHP04487,2025-09-26,2025-09-29,FedEx,FTL,TX,GA,527,4,3,0,532.06
SHP04488,2025-06-22,2025-06-30,Old Dominion,FTL,IL,IL,1548,7,8,1,1326.94
SHP04489,2025-06-07,2025-06-11,DHL,FTL,IL,NJ,1745,3,4,1,1755.15
SHP04490,2025-05-13,2025-05-17,UPS,Ground,CA,IL,1990,5,4,0,1244.91
SHP04491,2025-02-15,2025-02-23,FedEx,Ground,TX,NJ,1096,7,8,1,1898.85
SHP04492,2025-07-25,2025-07-29,XPO,Ground,NJ,IL,1006,5,4,0,262.28
SHP04493,2025-06-08,2025-06-12,DHL,LTL,TX,IL,1927,3,4,1,1047.78
SHP04494,2025-03-19,2025-03-25,DHL,Air,GA,IL,318,7,6,0,575.69
SHP04495,2025-11-08,2025-11-13,FedEx,LTL,GA,GA,573,3,5,1,1062.51
SHP04496,2025-01-05,2025-01-08,Old Dominion,Air,NJ,IL,1279,3,3,0,537.72
SHP04497,2025-01-05,2025-01-10,DHL,Ground,TX,IL,706,4,5,1,564.88
SHP04498,2025-05-16,2025-05-21,UPS,Ground,GA,TX,1380,4,5,1,301.11
SHP04499,2025-10-12,2025-10-17,DHL,Air,GA,NJ,1459,5,5,0,1963.33
SHP04500,2025-11-16,2025-11-23,XPO,FTL,CA,GA,827,5,7,1,1164.68
SHP04501,2025-02-21,2025-02-24,XPO,Air,IL,CA,1099,2,3,1,1511.74
SHP04502,2025-07-10,2025-07-18,UPS,FTL,NJ,IL,1291,6,8,1,1282.64
SHP04503,2025-04-02,2025-04-07,FedEx,Air,NJ,NJ,1566,3,5,1,1976.38
SHP04504,2025-02-15,2025-02-18,DHL,LTL,IL,IL,1800,2,3,1,944.39
SHP04505,2025-05-31,2025-06-06,UPS,Ground,CA,NJ,1746,5,6,1,1115.03
SHP04506,2025-03-01,2025-03-05,Old Dominion,Air,TX,TX,1220,4,4,0,1388.96
SHP04507,2025-01-30,2025-02-04,XPO,Air,GA,TX,1699,5,5,0,1297.1
SHP04508,2025-09-24,2025-10-02,DHL,FTL,TX,IL,1197,6,8,1,1624.57
SHP04509,2025-09-03,2025-09-09,UPS,Ground,TX,TX,1251,7,6,0,1980.44
SHP04510,2025-02-12,2025-02-15,XPO,Air,GA,TX,191,2,3,1,190.94
SHP04511,2025-06-11,2025-06-18,UPS,LTL,IL,CA,795,7,7,0,921.09
SHP04512,2025-11-22,2025-11-26,XPO,Ground,IL,GA,1967,3,4,1,1258.9
SHP04513,2025-12-13,2025-12-16,Old Dominion,FTL,TX,NJ,932,2,3,1,285.72
SHP04514,2025-12-08,2025-12-10,FedEx,LTL,NJ,GA,547,3,2,0,1616.89
SHP04515,2025-02-20,2025-02-22,DHL,LTL,GA,IL,1440,3,2,0,1507.43
SHP04516,2025-11-06,2025-11-14,Old Dominion,FTL,TX,GA,451,6,8,1,962.31
SHP04517,2025-05-26,2025-05-29,UPS,FTL,NJ,NJ,493,3,3,0,1544.22
SHP04518,2025-05-03,2025-05-10,XPO,LTL,GA,GA,736,6,7,1,1794.23
SHP04519,2025-08-31,2025-09-08,Old Dominion,Air,NJ,GA,277,6,8,1,1503.58
SHP04520,2025-09-03,2025-09-08,Old Dominion,Ground,TX,GA,1147,5,5,0,1141.83
SHP04521,2025-10-22,2025-10-28,DHL,Air,IL,GA,1356,6,6,0,1060.65
SHP04522,2025-01-13,2025-01-21,XPO,Ground,IL,TX,1325,7,8,1,1376.81
SHP04523,2025-09-09,2025-09-12,XPO,Ground,IL,TX,1659,2,3,1,1700.15
SHP04524,2025-06-27,2025-07-05,UPS,Air,IL,IL,174,7,8,1,1769.69
SHP04525,2025-06-16,2025-06-22,DHL,Ground,TX,TX,1177,7,6,0,699.92
SHP04526,2025-12-05,2025-12-08,FedEx,Ground,TX,TX,337,4,3,0,866.81
SHP04527,2025-12-02,2025-12-09,UPS,LTL,IL,IL,739,5,7,1,1083.67
SHP04528,2025-11-13,2025-11-17,DHL,LTL,NJ,TX,1940,3,4,1,231.95
SHP04529,2025-11-09,2025-11-14,XPO,Air,GA,CA,1912,5,5,0,1154.89
SHP04530,2025-03-09,2025-03-13,Old Dominion,Air,IL,CA,932,3,4,1,323.75
SHP04531,2025-12-02,2025-12-05,XPO,FTL,CA,NJ,176,2,3,1,440.72
SHP04532,2025-09-27,2025-10-04,Old Dominion,Air,IL,NJ,689,6,7,1,1966.21
SHP04533,2025-10-29,2025-10-31,FedEx,LTL,IL,NJ,1795,3,2,0,543.75
SHP04534,2025-05-29,2025-06-07,Old Dominion,Air,GA,IL,1956,7,9,1,1963.91
SHP04535,2025-09-01,2025-09-08,DHL,FTL,GA,IL,1431,7,7,0,1174.95
SHP04536,2025-10-09,2025-10-13,UPS,LTL,GA,IL,1480,2,4,1,1453.77
SHP04537,2025-04-29,2025-05-03,FedEx,FTL,IL,IL,1266,4,4,0,331.56
SHP04538,2025-05-07,2025-05-13,XPO,LTL,CA,GA,148,6,6,0,1570.69
SHP04539,2025-04-07,2025-04-13,UPS,FTL,GA,NJ,1728,5,6,1,520.99
SHP04540,2025-02-21,2025-02-23,FedEx,FTL,NJ,CA,1258,2,2,0,940.81
SHP04541,2025-06-24,2025-07-03,XPO,LTL,TX,NJ,1916,7,9,1,634.56
